wavelength,n,k
1.530783877646028996e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.548527365362251177e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.566476519835834159e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.584633724973249016e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.603001392313076882e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.621581961346336640e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.640377899840437574e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.659391704166975804e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.678625899633270688e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.698083040817744797e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.717765711909248959e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.737676527050233213e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.757818130683984840e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.778193197905829176e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.798804434818403795e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.819654578891110374e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.840746399323640158e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.862082697413808201e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.883666306929587387e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.905500094485452399e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.927586959923155373e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.949929836696812650e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.972531692262556637e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.995395528472637059e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.018524381974088494e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.041921324612091063e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.065589463837897871e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.089531943121607648e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.113751942369604018e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.138252678346945439e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.163037405104573816e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.188109414411479142e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.213472036191945896e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.239128638967751991e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.265082630305615254e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.291337457269739825e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.317896606879614759e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.344763606573195662e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.371942024675333872e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.399435470871760044e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.427247596688477788e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.455382095976711251e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.483842705403564963e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.512633204948234838e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.541757418404106982e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.571219213886586484e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.601022504346809350e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.631171248091405258e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.661669449308142997e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.692521158597818576e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.723730473512158263e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.755301539098098408e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.787238548448281363e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.819545743257925380e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.852227414388255682e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.885287902436309494e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.918731598311502952e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.952562943818775471e+06,1.551718791031524880e+00,1.533009490580213192e-02
2.986786432248495985e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.021406608973306604e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.056428072051732801e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.091855472838943359e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.127693516604488250e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.163946963157190941e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.200620627477398142e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.237719380356388167e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.275248149043363053e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.313211917899822351e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.351615729061524384e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.390464683108236641e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.429763939741070382e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.469518718467848841e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.509734299296294805e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.550416023435257841e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.591569294004186522e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.633199576750644948e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.675312400776340161e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.717913359271366149e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.761008110257151071e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.804602377337883692e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.848701950460650958e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.893312686684520915e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.938440510958335828e+06,1.551718791031524880e+00,1.533009490580213192e-02
3.984091416907725390e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.030271467631108128e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.076986796504913364e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.124243607998282649e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.172048178496997338e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.220406857137174346e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.269326066648480482e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.318812304207119159e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.368872142298849300e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.419512229591792449e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.470739291819572449e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.522560132674547844e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.574981634711390361e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.628010760261300020e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.681654552356572822e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.735920135666151531e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.790814717441746034e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.846345588475181721e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.902520124066669494e+06,1.551718791031524880e+00,1.533009490580213192e-02
4.959345785004302859e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.016830118555075489e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.074980759467129596e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.133805430983882397e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.193311945869733579e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.253508207447658293e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.314402210649005137e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.376002043075199239e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.438315886072014458e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.501352015816122293e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.565118804414231330e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.629624721015153453e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.694878332934478298e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.760888306792570278e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.827663409665563144e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.895212510249694809e+06,1.551718791031524880e+00,1.533009490580213192e-02
5.963544580039336346e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.032668694518375210e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.102594034365735017e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.173329886674533598e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.244885646185690537e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.317270816535626538e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.390495011518405750e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.464567956362753175e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.539499489023518749e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.615299561488457955e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.691978241099935956e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.769545711891942658e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.848012275942841545e+06,1.551718791031524880e+00,1.533009490580213192e-02
6.927388354743449017e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.007684490581321530e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.088911347940855660e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.171079714919608086e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.254200504661285318e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.338284756804966368e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.423343638951500878e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.509388448146656156e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.596430612381444313e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.684481692110109143e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.773553381785311736e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.863657511411504820e+06,1.551718791031524880e+00,1.533009490580213192e-02
7.954806048116054386e+06,1.551718791031524880e+00,1.533009490580213192e-02
8.047011097738555633e+06,1.551718791031524880e+00,1.533009490580213192e-02
8.140284906438862905e+06,1.551718791031524880e+00,1.533009490580213192e-02
8.234639862323331647e+06,1.551718791031524880e+00,1.533009490580213192e-02
8.330088497090361081e+06,1.551718791031524880e+00,1.533009490580213192e-02
8.426643487694555894e+06,1.551718791031524880e+00,1.533009490580213192e-02
8.524317658030616120e+06,1.551718791031524880e+00,1.533009490580213192e-02
8.623123980636440217e+06,1.551718791031524880e+00,1.533009490580213192e-02
8.723075578415982425e+06,1.551718791031524880e+00,1.533009490580213192e-02
8.824185726382369176e+06,1.551718791031524880e+00,1.533009490580213192e-02
8.926467853420769796e+06,1.551718791031524880e+00,1.533009490580213192e-02
9.029935544072166085e+06,1.551718791031524880e+00,1.533009490580213192e-02
9.134602540337475017e+06,1.551718791031524880e+00,1.533009490580213192e-02
9.240482743502594531e+06,1.551718791031524880e+00,1.533009490580213192e-02
9.347590215984914452e+06,1.551718791031524880e+00,1.533009490580213192e-02
9.455939183200754225e+06,1.551718791031524880e+00,1.533009490580213192e-02
9.565544035454928875e+06,1.551718791031524880e+00,1.533009490580213192e-02
9.676419329851893708e+06,1.551718791031524880e+00,1.533009490580213192e-02
9.788579792229028419e+06,1.551718791031524880e+00,1.533009490580213192e-02
9.902040319112688303e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.001681597969639488e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.013292201784249209e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.025037385410664231e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.036918708778578788e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.048937749899022095e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.061096105073911510e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.073395389108094200e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.085837235523785837e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.098423296777553484e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.111155244479773566e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.124034769616634026e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.137063582774749398e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.150243414368319698e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.163576014868982323e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.177063155038287863e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.190706626162870042e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.204508240292384103e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.218469830480138958e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.232593251026583277e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.246880377725570276e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.261333108113476634e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.275953361721254699e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.290743080329336599e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.305704228225563839e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.320838792466058210e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.336148783139117993e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.351636233632219955e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.367303200902043656e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.383151765747698769e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.399184033087071590e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.415402132236372493e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.431808217192975245e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.448404466921458580e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.465193085643044487e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.482176303128310293e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.499356374993369542e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.516735582999435440e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.534316235355855525e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.552100667026712373e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.570091240040897764e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.588290343805861473e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.606700395424943790e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.625323840018383600e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.644163151048105955e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.663220830646187812e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.682499409947216511e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.702001449424445629e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.721729539229843020e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.741686299538142234e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.761874380894793198e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.782296464568032697e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.802955262904979661e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.823853519691852853e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.844994010518432036e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.866379543146642298e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.888012957883518934e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.909897127958388627e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.932034959904521704e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.954429393945141509e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.977083404383908585e+07,1.551718791031524880e+00,1.533009490580213192e-02
1.999999999999997765e+07,1.551718791031524880e+00,1.533009490580213192e-02
